timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation
2026-04-20 20:24:58.245506,25.240735863962524,55.22063783748789,2.1203437021394853,1.3469303635583887,8.680809425582286,21,1.03186383192232,0.8196395107569197,1,2.288060717013122,1.1930719102254805,595.3182011009777,0.8891135162573641,1,221,18.347081476712496,0.9073703279994558,2,23.936319059771293,0.758305844952292,0.2875424941518055,0.5778117183550171,0.6318901820246998,1,1.4115463051550117
2026-04-20 20:14:58.245508,25.25523024136663,55.337143158566526,7.221361509650206,0.40551303675437983,2.7600130986021014,74,1.7526035629108014,0.746577380789728,0,1.1506488865593276,4.285436838061695,683.3288851194047,0.9183631035672764,9,189,18.368232645253958,0.9688516977070016,2,21.68060200587116,0.7475984697235691,0.19743377593311526,0.2367175428966627,0.22481960264557596,0,0.6651627594606708
2026-04-20 20:04:58.245510,25.101830931587276,55.17288526390476,3.6390507706494972,0.4964218501574352,3.9648959250893814,62,2.037172034147572,0.9376960065594095,0,1.0448921988234883,2.6017207532142974,664.9151471557476,0.7109436046940937,13,319,16.507600221215746,0.9351697772987025,3,11.488295300373593,0.6914911636967447,0.4628494665190548,0.4296695295139965,0.3865896658176779,0,0.5472611091505828
2026-04-20 19:54:58.245512,25.19499355168225,55.405936395521344,2.6388639066505126,0.7391228696420732,4.93134027913575,78,1.5484819929375373,0.8523669009832959,1,4.193670329013308,6.545501063848191,623.1784201010588,0.817859539671615,4,756,21.141142049730608,0.8726717044278354,2,2.4375820272868722,0.7550620446025477,0.21839518489575782,0.3557646064046664,0.4610317072102312,1,1.0545620806096871
2026-04-20 19:44:58.245514,25.19008648315769,55.25399917990582,2.141672806328861,1.4966706351935442,9.658526032248744,56,2.069431969784835,0.5990043965471044,0,1.5338940169983224,2.0414947444198956,576.0383678545863,0.7317844717773789,3,394,23.059832540214444,0.9676565880383464,1,15.842524998864183,0.9,0.11753925973294171,0.541695931478908,0.6122293998593713,1,1.0484988183530788
2026-04-20 19:34:58.245516,25.024407449361934,55.53257193961124,4.340060713593081,0.4370765311644452,4.288002521927368,21,2.701834132317715,0.591494757979378,1,3.508026101115203,8.816060360868864,672.0946276976595,0.7321030138833016,9,251,20.221785205923663,0.8051769490065102,2,13.70899207306095,0.6306771962287575,0.6931297537843109,0.5609650029885238,0.38816324601914154,0,0.7435269876192887
2026-04-20 19:24:58.245519,25.196105858365524,55.335059057140285,3.0825652396833534,0.5970091691689225,4.429898646333665,33,0.6133691913896948,0.8685169720647621,0,2.2674086865875225,7.224399812421128,660.771379768698,0.9339873275336343,10,448,22.359233928670264,0.9052692035318867,1,11.815208277474884,0.752782501366432,0.3548447399026929,0.3989173022680297,0.37680013852634026,0,0.8916783377863712
2026-04-20 19:14:58.245521,25.279999273688354,55.29902529080684,2.4036249176459075,1.0343277768396777,6.88125270663605,37,2.6358730887801474,0.7106658115084179,1,3.3136426977992968,3.361117939087271,608.2163790272624,0.9621290546049625,1,458,20.146329807834746,0.8209428087647389,2,13.518839368162268,0.7612975147696963,0.4135056409375848,0.5508154558005949,0.5073791383887029,1,1.2097593601749588
2026-04-20 19:04:58.245523,25.147114502362403,55.21466542792129,3.7810547124222977,0.6681480057277783,4.772797389009543,53,1.9052345930869257,0.7736859257222588,1,1.509439716730561,1.1939207661233313,667.9659298547574,0.7010572780298672,8,302,16.883993832974195,0.8257950215465423,1,13.861560008406437,0.8457143861275147,0.11505036275730868,0.2961650508291315,0.2826530913813521,0,0.8994917404731515
2026-04-20 18:54:58.245525,25.12469258115176,55.34757559084403,2.905802658123284,1.5963820217773073,9.561013710756447,53,2.2846032371421425,0.9678897038028691,0,3.21763535306848,8.96105593095977,580.3522923443609,0.9596585142448373,8,244,17.55329691474101,0.9426471856663992,3,14.729478586627453,0.7927101471712691,0.2911234550949635,0.6236124130853041,0.7929745192060552,2,1.404436780338019
2026-04-20 18:44:58.245528,25.30627634291194,55.337101299428596,1.9816051590119166,1.2104178797130372,9.050218844278994,55,2.49094186613807,0.5168069047899095,0,1.1159391043901294,5.619586077492834,576.477023702546,0.9055239727356333,12,966,17.703356065479987,0.9547570561711676,1,2.867006875014438,0.7627937557941171,0.42218451794197326,0.6636032011849363,0.6655543706623719,1,1.5805569502998211
2026-04-20 18:34:58.245530,25.219746034758227,55.2400742668329,7.119280177985711,0.6415922174450014,5.620678999981057,94,0.8815266082616053,0.8873603842438389,1,3.311123988492635,8.738751434057411,670.7649707711719,0.883442293929549,6,621,18.64732529000732,0.9739642366744006,3,11.195337562031746,0.8273742918319459,0.16980128451553944,0.36593459225682257,0.3619485258439482,0,0.6803935939558943
2026-04-20 18:24:58.245533,25.19347874893714,55.462769085933054,2.3065775023618142,1.221765868844182,6.8029771055306485,74,0.6322971486469227,0.6019134657918632,0,2.336104106124758,9.28717663232548,612.2906859859434,0.842818370984981,4,650,21.728642386557986,0.8658485122512773,2,14.535189831759185,0.6496708395897186,0.47513960366913444,0.5777186571110997,0.5138288437119292,1,1.0618837905557164
2026-04-20 18:14:58.245535,25.216689781198088,55.234080453648545,4.986555733285089,0.21513266430411898,1.522275056952585,71,1.8356699795432196,0.899913508351383,0,2.0345999842030693,3.066776836838427,715.6595180367826,0.9778088911054426,6,856,17.87040229536497,0.8453538052245859,1,13.106857391212566,0.6748327710830246,0.27987226201623905,0.21604988385574878,0.2168333961439107,0,0.4725359680298103
2026-04-20 18:04:58.245538,25.25722785262122,55.15577577602559,2.79622264661442,0.9973017659846786,7.261574752291583,55,1.5711872410634782,0.7745328485007354,1,3.4771737058406478,6.220977477259136,608.9599524549437,0.9777184481766288,1,117,17.77638948333435,0.8668545275730184,1,18.00502958747025,0.7250126986932529,0.3416612500413447,0.5339093626352516,0.541873400166238,1,1.0295019643138248
2026-04-20 17:54:58.245541,25.287127906268672,55.28750989172209,3.0918776950984017,1.2132026029120684,7.36480785654129,35,1.912900720132427,0.6745509662206042,1,4.009262123226799,7.163060664066748,618.7257175840534,0.9470608118890673,1,772,18.140074540843568,0.9642086212526015,1,23.84213404841374,0.8013418204510553,0.27965867755412066,0.5080697316041249,0.502187482757157,1,1.248112519673788
2026-04-20 17:44:58.245544,25.300149744625347,55.30155682342983,3.765781314451276,0.5983734144375255,4.2327936607888725,60,2.5136914867106928,0.7599638231327106,0,3.7404485006736654,3.777734322300846,652.7308330460647,0.9726411645395836,12,515,18.78226991122354,0.9965105428000934,1,7.539668487434116,0.5620538529274877,0.7704556369017876,0.5968675014903375,0.4083785885930919,1,0.783015634626822
2026-04-20 17:34:58.245547,25.242923878184644,55.274786365962385,3.911553579853887,0.43512359921717325,2.977145952627454,75,1.5179926899132563,0.672981087714436,0,4.605715037209238,3.518827086402749,667.3515084446675,0.9370951867496377,5,173,18.163488810823594,0.8279003995920211,1,14.519145152092031,0.726567975759714,0.39730055505241324,0.34750757515757935,0.28545179460062886,0,0.32426106536801996
2026-04-20 17:24:58.245550,25.329737170583677,55.36647085626714,2.2238065794191173,1.3858166481332752,9.235705616353151,51,2.21024561364883,0.5173087082300114,1,1.2373267604608569,7.835440338067578,595.4919475630953,0.9403517613401468,5,912,22.533260789725194,0.9404919964496251,3,21.445449455164894,0.778706138147478,0.18845781420881993,0.5560141879220676,0.7287795057667984,2,1.6248239427043116
2026-04-20 17:14:58.245553,25.017842080100028,55.31655713946192,3.774578671724647,0.8331678083239062,4.84034410724615,61,1.5586371296985013,0.7880107852630225,0,2.418699280383307,5.051889074939968,659.9609702054878,0.7171068533499987,3,649,21.692486857787898,0.8947420490294272,3,16.039114400807488,0.5189044303423015,0.5645089824206379,0.5242716965726264,0.4921143079526656,1,0.7367338253120901
2026-04-20 17:04:58.245556,25.309372072392517,55.44254421183417,2.433932105065234,1.0438688631853226,6.883354943215396,41,2.374867613973463,0.808715889829775,0,4.779294063948155,9.28319543942835,638.5577939045073,0.8056867610590859,13,998,18.918436169718404,0.9144453769743516,2,17.65856674168515,0.7973236100968655,0.15583127000579555,0.4220833821636676,0.4741126497284648,1,0.8173707623036562
2026-04-20 16:54:58.245559,25.17967992894169,55.418837741529686,4.951054314366333,0.30239371578975976,1.2999591547863036,56,2.8543868705719024,0.6728174550738851,0,3.148201213040617,2.8382669922548764,707.5708385495072,0.740400166436483,6,673,25.01158468374129,0.9750008651010802,1,2.25834388888977,0.6638963969468269,0.4417727190009511,0.28588431723979074,0.15279547831834472,0,0.32962080514731945
2026-04-20 16:44:58.245562,25.08455178439715,55.374274844685615,4.135900890631812,0.7884919972078851,4.726604499191526,27,1.0840797545381777,0.5150502073005172,1,4.985392062691025,6.648895527428063,684.3553299387082,0.9097607857357641,2,712,21.56108787868258,0.9809953908139741,3,17.82434128438637,0.8343535516404993,0.1,0.28633022495957633,0.4560065184923614,1,0.8980978863042499
2026-04-20 16:34:58.245565,25.30555961286468,55.377272578650064,1.706170342153774,1.140666876169289,8.35532929912492,26,0.6658491990125976,0.6411417055622495,0,4.247088919266419,8.61629243130632,605.5243938560891,0.9514990334289098,10,855,23.332855290494365,0.8087855317194638,2,18.83288957330926,0.8637464227387393,0.1343627902203139,0.484947860066403,0.6615298355068822,1,1.3822686629490641
2026-04-20 16:24:58.245567,25.204854498747743,55.14551024319898,5.2232274520910895,0.7008791251501568,4.4881840036064355,29,1.6994967186555439,0.9575672327766763,0,2.2798428618318938,4.277795799494712,667.2619234613686,0.7692570855554712,6,555,22.775894418764366,0.9342208832654247,1,4.555610399880084,0.7795976969638296,0.4393722471738247,0.44409532376723415,0.38945832014063547,0,0.7730065047626054
2026-04-20 16:14:58.245570,25.293817741861886,55.38049531451495,2.89388087061791,0.8849245691004413,6.428450441231892,63,1.5669016174078703,0.5480665920802227,1,3.4766721509948177,5.036098509571135,614.0928778176813,0.7290409495845522,9,948,23.61939907890028,0.8162026478134193,1,2.490360824390083,0.6323298020925137,0.5476933159990821,0.5952691800611356,0.44477257207871257,1,0.9520733040468357
2026-04-20 16:04:58.245573,25.175897738238877,55.3747667160263,4.242393541032482,0.5070641198426774,2.888702204360855,59,1.0884736276504376,0.5793969787957631,0,1.272190794149806,8.980977420673637,676.4934129955556,0.9792446016714277,13,599,17.031056709278417,0.848576278491532,2,12.349583667054958,0.6720265824231799,0.43427365623799413,0.3615719383370398,0.2661224526327511,0,0.5459105357570397
2026-04-20 15:54:58.245576,25.23674537840238,55.45924587458661,3.720796812616726,0.6904769248376069,4.7487308395560355,53,2.1987110578190348,0.9362062017194444,1,2.226021458629419,6.33451098379378,662.7650336631092,0.8028154542408106,9,170,20.784011767200504,0.8729337428513282,1,6.750231615830041,0.6986037375886194,0.37687034352235194,0.42587171373897775,0.34145425936643103,0,1.1868310600909355
2026-04-20 15:44:58.245579,25.1849208002871,55.24146499507216,2.4342966941079434,1.3936424703603556,9.34873946247868,26,0.6557866892773909,0.6384638035488026,0,4.565293821109357,7.705842541241944,586.21606103265,0.8964725399610418,8,979,22.18868810357785,0.8574530942529902,1,20.465607107114394,0.7363296079043146,0.3397792608821423,0.6373266035650051,0.6792335452608831,1,1.3423438248952084
2026-04-20 15:34:58.245583,25.203094901520704,55.22855367777467,2.739851141875524,0.7576749301833541,6.0980657473093345,43,2.040973950661474,0.6183787890227397,1,4.2807974193573735,5.785898550867067,638.375052978293,0.730508755445465,12,763,18.417494931915854,0.8229481124724842,2,10.76256576427311,0.8064375110193227,0.10429560192651455,0.357051088328724,0.3994571316083079,0,0.6797190602092202
2026-04-20 15:24:58.245586,25.143671179939258,55.262331045078035,1.7764417998532371,1.3201988498899315,9.117383131836384,31,0.7027621743826167,0.6411859053086906,0,4.810752250666655,2.2982754294381342,580.5330810760269,0.7813255376775832,2,983,19.39237111424395,0.9709861066306122,1,20.109571997716905,0.7779943487767735,0.25603115832105827,0.5838847357523483,0.6778626427519048,1,1.1190271496426352
2026-04-20 15:14:58.245588,25.082212288761955,55.30149016270294,1.7379561203583291,1.205615039194232,9.11817369540589,66,2.73463195053575,0.9430323522331909,0,3.840188801668947,6.471212308082392,592.251731737307,0.9827129177901988,11,722,20.392308606655778,0.8061245657761259,3,12.75227247902478,0.7686044939125688,0.3078722458080425,0.6098448076743157,0.7033345886683897,2,1.3410820363185245
2026-04-20 15:04:58.245591,25.097783761933336,55.19884374071553,2.437306320937884,1.3140127289989854,9.497330203820315,85,1.9283279590752949,0.5842422229498714,1,4.577072886395763,4.12210533067785,586.5218705875919,0.7696160885315889,13,671,19.91247803156925,0.948059606105274,3,4.86580851798277,0.6047720805568328,0.6114244452437831,0.7805787328129073,0.7505189612369131,2,1.546343731307389
2026-04-20 14:54:58.245594,25.22344479687312,55.16552469013152,1.4314299424485608,1.3163848392516604,9.058524940720947,91,1.9032348711803126,0.8473417079800161,1,2.3926056396530324,8.880579322829181,576.8666881406203,0.7499983304440511,2,428,20.311219796611127,0.8145386564320636,2,17.82700371923442,0.6885152677433929,0.4687236579136923,0.6872880759928934,0.6639561619205021,1,1.5097080040673028
2026-04-20 14:44:58.245597,25.14560570302584,55.24132479445604,5.832798001227651,0.23201173192847252,1.0295301610927057,60,2.4383517056717503,0.9340955781910152,0,1.5609779257302896,2.288670964962446,720.0889206421168,0.7382031796344062,4,106,20.056514953188337,0.8982919271915315,2,21.47007199358105,0.8716873804674268,0.1,0.10147650805463529,0.08312054791229395,0,0.048460798164288776
2026-04-20 14:34:58.245600,25.25488746552292,55.157978541571644,1.5141345733983405,1.2380949926058404,9.406134024234373,39,2.363503770996965,0.9932281383837118,0,3.7494063089893865,1.3884660107899707,565.1571778000098,0.7364491026928164,5,347,18.745506959571426,0.8435209563090075,3,6.874217600121412,0.5789967689481983,0.464816793878959,0.7027150981511981,0.7264788016168902,2,1.4749667003924603
2026-04-20 14:24:58.245603,25.18686630786261,55.12468729652896,10.194295779912428,0.17530064884257557,2.2371349517683874,39,0.5388914379810354,0.9878589724430477,1,3.0296040361147707,8.02523774386018,696.2459517309452,0.9628205232143985,3,438,18.73211473906412,0.9080201567217108,3,20.8417337192732,0.7703517359614018,0.3229835439167367,0.27334851954678774,0.12631919571655448,0,0.6135997738785379
2026-04-20 14:14:58.245605,25.152947281339,55.23242651590007,5.599929442185438,0.2878797648241531,1.359336260000355,31,2.7299450709964423,0.9460337975965005,1,4.341286607666275,1.3802007248208752,725.0,0.8383718397791045,4,219,21.42132618276819,0.9022271682117858,1,22.85089367752074,0.7341414577474732,0.26461559993880823,0.20027461296942187,0.1784552053140987,0,0.5640450676778638
2026-04-20 14:04:58.245609,25.375018176504323,55.308188870791646,5.6543287263105935,0.24540298286217507,1.4984968112024752,89,1.9414991256506808,0.6736159273773048,1,2.5637309014658687,2.775616193232227,713.5294295547014,0.7453932486213016,9,111,19.375830595840014,0.8277351079019388,3,10.33878875635725,0.5840404129657153,0.5223352577681736,0.33609246944421056,0.17291946654019746,0,0.5609968629509383
2026-04-20 13:54:58.245612,25.139220086384807,55.276351417593325,3.7042130034252243,0.7137922735587919,4.140245756587902,86,2.5902782240115507,0.8580053888333485,1,3.9252047557553307,9.12515405497275,673.8250542266453,0.7649550379233329,3,364,18.759161327750867,0.9600202433199028,2,23.476652028006374,0.5416774563576552,0.6061999044991903,0.5101122400789903,0.39758457145443754,0,0.8172740831848367
2026-04-20 13:44:58.245614,25.217827580235255,55.37550239814701,3.2721783537178237,1.035950755176539,6.587236767419142,49,2.323940544354244,0.571479447293215,0,4.957932081604676,6.322060202908095,617.4736150518543,0.724580862635809,1,605,20.480513338091658,0.8580475238558937,1,20.340226440698377,0.6285490686120067,0.5862560238232397,0.622489850282577,0.5673654599917635,1,1.0161300119003285
2026-04-20 13:34:58.245617,25.374043434101623,55.14663718597903,3.395936012609674,0.7346628546361746,4.6208007686709776,43,0.5787585309064676,0.8442615326030033,1,1.1454783358785026,2.9769301629128497,680.3012641343461,0.9217474225188376,7,392,20.390516875652555,0.8439466102309441,1,6.820660857461018,0.7727930059610213,0.2321564953554723,0.34711828611128503,0.3691153074033776,0,0.9068032945839596
2026-04-20 13:24:58.245620,25.293373111077944,55.39139932450078,5.421563381056843,0.14620763749737523,1.2299885618444153,74,0.8026282054696305,0.7813822866102764,1,4.3279164083917046,1.863647727291591,725.0,0.7922765778929441,6,953,20.855005255932884,0.919315303587647,3,21.976013337233613,0.646822798385851,0.3381575248297571,0.23057819050709932,0.1610328703635078,0,0.21380386104153437
2026-04-20 13:14:58.245623,25.231619085062807,55.27514799162733,3.0301582922537467,0.6864645571644659,5.288343707572432,67,0.9514277138404119,0.9862109350343469,0,4.146423914850989,9.057469710221042,637.6299691002189,0.7637799264046427,8,886,20.811338950622357,0.8386229635314546,1,23.952037783409025,0.6907755476192577,0.4662526862807128,0.49754352851897804,0.39820470839804106,0,0.8252418566542142
2026-04-20 13:04:58.245626,25.131739710565498,55.457449221967984,2.822796730501987,0.8510933273619465,4.9791766804334205,97,1.3751843261047147,0.61353440288149,0,1.7547283768685649,2.9810774476362285,646.8778092708127,0.9040526282444509,3,250,19.891470170622146,0.8632322500310843,3,4.22011106248202,0.5304650807478226,0.5951090254244719,0.546513346733907,0.4831820973426776,1,0.7880356010679257
2026-04-20 12:54:58.245629,24.996566210491544,55.314806102812234,2.577444130756,1.2020214562414886,7.811643389514822,68,1.5574868537862427,0.6137906962332831,1,1.9847408604930035,9.5065483151588,626.0085497188612,0.8050907425565752,2,420,15.936426821979,0.805037040345329,2,19.46995425574519,0.7549084917104395,0.304165152430942,0.5426647456912121,0.590441397695786,1,1.277357871355068
2026-04-20 12:44:58.245631,24.940576249311707,55.29431118250012,4.41257055945694,0.600013247691039,3.516516085828945,82,2.332797806817665,0.943219735031244,1,4.994026141990839,1.0324931923937744,697.2041009415253,0.941197060088629,3,273,20.64106331952265,0.8428403554612166,1,21.99909412472361,0.7304908439500345,0.36286820466723657,0.35725990662506557,0.37295191636461117,0,0.8533103407611894
2026-04-20 12:34:58.245634,25.161301935118622,55.27728499250445,3.917517345327232,0.6292120791390619,2.9577805641493042,48,1.4266626111568428,0.7957313633963259,1,3.4342462518799564,6.120303520917162,667.3247160991318,0.9227297755305399,1,409,23.783223209975258,0.9648444609403103,1,15.587500489126407,0.8549123514853552,0.17873300519879437,0.2372555308068624,0.28354019172947165,0,0.3385600968888788
2026-04-20 12:24:58.245637,25.372374649759603,55.32595065081626,3.7072197202857615,0.4662615407248961,3.303450619089636,48,2.574513761162872,0.8322134901692719,1,1.251809958606645,6.884400884299848,665.4018560920982,0.898348325398884,6,488,20.420488877166786,0.9727008244905555,2,11.343806024441127,0.9,0.16075867518386586,0.24555186854641475,0.3295314198897229,0,0.7635733100616747
2026-04-20 12:14:58.245640,25.12304875713657,55.4034487545629,4.112759934522469,0.6096691316866636,3.733658403668632,93,1.7114823574576492,0.6735734666669936,1,1.0216530919049944,1.265661529372938,669.6977894896934,0.910705417829814,1,229,19.902278894648504,0.8799676986159863,1,7.756680355380554,0.5505136014655531,0.5625051644788397,0.4679355024228514,0.32693884876767276,0,0.5539554627587732
2026-04-20 12:04:58.245645,25.09865804568807,55.38161389920833,2.0922984436633416,0.9971162473276655,6.392483860304498,58,1.368479008222148,0.560461893534437,0,4.603274339593042,9.24398839384866,604.4740667274011,0.7710755298614421,8,121,20.910043847575817,0.9785564024522149,1,18.597258420329926,0.5617523043397653,0.6712480057141645,0.6552481958723072,0.6460567214236888,1,1.210014500629875
2026-04-20 11:54:58.245648,25.176136814714305,55.32616961545739,3.339542124697421,0.8508277157363265,5.243729369068719,52,2.5283268883515744,0.7710313727763265,0,2.1692057047379913,8.829567886275619,649.082123966587,0.8236270868680897,7,752,21.17836809669739,0.8836250274043969,1,2.118682523367564,0.6933842474058226,0.3855979756839333,0.4549854562954026,0.448884377578155,1,0.9599720937377049
2026-04-20 11:44:58.245651,25.21325818526842,55.282888209951054,4.219651630508417,0.6882504393206309,4.032051086611521,91,0.8660497776956075,0.7757534979802047,0,2.958341274693663,9.808700329817304,681.841027626202,0.8985316475549663,11,624,19.64680328860038,0.958542868406028,3,23.191259879254044,0.6213341945088457,0.6007065795784049,0.5019558441197784,0.4368942807438141,1,0.6418142799463572
2026-04-20 11:34:58.245654,25.227938527768785,55.316980575756304,3.546679133455536,0.5172401841359313,4.368827424553106,32,1.978658607448571,0.9137384969033585,1,2.2154855011889114,4.8683721721193205,643.9846259287565,0.7394181862939858,10,735,19.536089512191843,0.8281277601910761,1,20.955638711841775,0.6746198360419176,0.47232720500952685,0.4546049737324187,0.43400240614333874,1,0.914503663947954
2026-04-20 11:24:58.245657,25.315836415718426,55.51604720714122,4.360763071496224,0.649671671372322,4.338312941430786,47,0.5671674993915214,0.9400415599858829,1,2.862743037072075,1.7390487833527657,664.0141429407267,0.9511255392356565,2,695,22.994290935588342,0.8735918072714369,3,23.89436319018892,0.7468846633236814,0.27097604907897516,0.3524036716110269,0.3808298654393212,0,0.9872085033185722
2026-04-20 11:14:58.245660,25.11244641165184,55.36605249982087,2.2017026011726677,1.395297650605997,9.751660252392856,30,2.361797903382441,0.7431624841413065,0,3.192834508448728,1.2794981094674491,573.9529624016658,0.8648198570431941,13,884,17.584605575502078,0.9671812631998391,2,16.86110263346606,0.6418153300186158,0.4722791211016828,0.7237225731704842,0.7226608366252882,2,1.4742302825918225
